id,userguid,username,name,description,type,range,value,weight,curseId,effectValue,damage,armorSlot,effectOn,effectToPc,effectToPcValue,weaponEffectType,weaponEffectColor,imageId,imageName,imagePath,imageAssetType,imageIsPublic,imageIsActive,soundId,soundName,soundPath,soundAssetType,soundIsPublic,soundIsActive,isPublic,isTwoHanded,uses,createdAt,updatedAt
466,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sphere of Annihilation,"This 2-foot-diameter black sphere is a hole in the multiverse, hovering in space and stabilized by a magical field surrounding it.",other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,916,item-466-sphere-of-annihilation.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-466-sphere-of-annihilation.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:41.808008-05,2026-05-20 11:48:41.808008-05
192,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Spike, iron",Adventuring Gear.,other,1,1,5,,0,0,,,,0,Blood,#cc0000,26,Halberd,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207243225-8859b1b7-halberd3.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:33.923653-05,2026-05-21 17:41:48.626125-05
193,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Splint Armor,Heavy armor. AC 17. Imposes disadvantage on Stealth checks. Requires 15 Strength.,armor,1,200,60,,17,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:34.016436-05,2026-05-21 17:41:48.626549-05
194,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sprig of mistletoe,"A druidic focus might be a sprig of mistletoe or holly, a wand or scepter made of yew or another special wood, a staff drawn whole out of a living tree, or a totem object incorporating feathers, fur, bones, and teeth from sacred animals. A druid can use such an object as a spellcasting focus.",other,1,1,0,,0,0,,,,0,Blood,#cc0000,789,item-194-sprig-of-mistletoe.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-194-sprig-of-mistletoe.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:34.132912-05,2026-05-20 11:04:34.132912-05
195,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Spyglass,Objects viewed through a spyglass are magnified to twice their size.,other,1,1000,1,,0,0,,,,0,Blood,#cc0000,790,item-195-spyglass.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-195-spyglass.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:34.239202-05,2026-05-20 11:04:34.239202-05
196,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff,"An arcane focus is a special item--an orb, a crystal, a rod, a specially constructed staff, a wand-like length of wood, or some similar item--designed to channel the power of arcane spells. A sorcerer, warlock, or wizard can use such an item as a spellcasting focus.",other,1,5,4,,0,0,,,,0,Blood,#cc0000,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:34.417549-05,2026-05-21 17:41:48.626981-05
467,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Charming,"While holding this staff, you can use an action to expend 1 of its 10 charges to cast charm person, command, or comprehend languages from it using your spell save DC. The staff can also be used as a magic quarterstaff.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:41.889679-05,2026-05-21 17:41:48.698569-05
468,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Fire,You have resistance to fire damage while you hold this staff.,other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:41.967553-05,2026-05-21 17:41:48.699313-05
469,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Frost,You have resistance to cold damage while you hold this staff.,other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.04807-05,2026-05-21 17:41:48.700205-05
470,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Healing,"This staff has 10 charges. While holding it, you can use an action to expend 1 or more of its charges to cast one of the following spells from it, using your spell save DC and spellcasting ability modifier: cure wounds (1 charge per spell level, up to 4th), lesser restoration (2 charges), or mass cure wounds (5 charges).",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.130675-05,2026-05-21 17:41:48.700784-05
471,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Power,"This staff can be wielded as a magic quarterstaff that grants a +2 bonus to attack and damage rolls made with it. While holding it, you gain a +2 bonus to Armor Class, saving throws, and spell attack rolls.",other,6,50000,1,,2,0,,AC,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.240882-05,2026-05-21 17:41:48.701392-05
472,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Striking,This staff can be wielded as a magic quarterstaff that grants a +3 bonus to attack and damage rolls made with it.,other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.34044-05,2026-05-21 17:41:48.701965-05
473,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Swarming Insects,"This staff has 10 charges and regains 1d6 + 4 expended charges daily at dawn. If you expend the last charge, roll a d20. On a 1, a swarm of insects consumes and destroys the staff, then disperses.",other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.470366-05,2026-05-21 17:41:48.702483-05
14,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of the Mage,A carved staff humming with arcane energy.,weapon,2,18,3,,0,6,,,,0,Blood,#cc0000,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,true,true,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
474,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of the Magi,"This staff can be wielded as a magic quarterstaff that grants a +2 bonus to attack and damage rolls made with it. While you hold it, you gain a +2 bonus to spell attack rolls.",other,6,100000,1,,0,0,,,,0,Arcane,#8800cc,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.576276-05,2026-05-21 17:41:48.702984-05
475,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of the Python,"You can use an action to speak this staff's command word and throw the staff on the ground within 10 feet of you. The staff becomes a giant constrictor snake under your control and acts on its own initiative count. By using a bonus action to speak the command word again, you return the staff to its normal form in a space formerly occupied by the snake.",other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.662173-05,2026-05-21 17:41:48.703421-05
476,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of the Woodlands,"This staff can be wielded as a magic quarterstaff that grants a +2 bonus to attack and damage rolls made with it. While holding it, you have a +2 bonus to spell attack rolls.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:42.760659-05,2026-05-21 17:41:48.703851-05
477,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Thunder and Lightning,"This staff can be wielded as a magic quarterstaff that grants a +2 bonus to attack and damage rolls made with it. It also has the following additional properties. When one of these properties is used, it can't be used again until the next dawn.",other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.186782-05,2026-05-21 17:41:48.704239-05
478,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Staff of Withering,This staff has 3 charges and regains 1d3 expended charges daily at dawn.,other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.280063-05,2026-05-21 17:41:48.704687-05
479,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Stone of Controlling Earth Elementals,"If the stone is touching the ground, you can use an action to speak its command word and summon an earth elemental, as if you had cast the conjure elemental spell. The stone can't be used this way again until the next dawn. The stone weighs 5 pounds.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,false,false,,2026-05-20 11:48:43.357129-05,2026-05-21 17:41:48.705201-05
480,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Stone of Good Luck (Luckstone),"While this polished agate is on your person, you gain a +1 bonus to ability checks and saving throws.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,false,false,,2026-05-20 11:48:43.436384-05,2026-05-21 17:41:48.705754-05
197,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,String (10 feet),"A 10-foot length of string, typically found in a burglar's pack.",other,1,1,0,,0,0,,,,0,Blood,#cc0000,791,item-197-string-10-feet.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-197-string-10-feet.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:34.505769-05,2026-05-20 11:04:34.505769-05
198,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Studded Leather Armor,Light armor. AC 12.,armor,1,45,13,,12,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:34.600911-05,2026-05-21 17:41:48.627479-05
481,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sun Blade,"This item appears to be a longsword hilt. While grasping the hilt, you can use a bonus action to cause a blade of pure radiance to spring into existence, or make the blade disappear. While the blade exists, this magic longsword has the finesse property. If you are proficient with shortswords or longswords, you are proficient with the sun blade.",weapon,1,5000,1,,0,4,,,,0,Arcane,#8800cc,34,Rapier,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207963723-d6e31d72-rapier2.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.534505-05,2026-05-21 17:41:48.706403-05
325,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Swan Boat Feather Token,This tiny object looks like a feather.,other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,859,item-325-swan-boat-feather-token.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-325-swan-boat-feather-token.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:21.431361-05,2026-05-20 11:48:21.431361-05
482,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sword of Life Stealing,"When you attack a creature with this magic weapon and roll a 20 on the attack roll, that target takes an extra 3d6 necrotic damage, provided that the target isn't a construct or an undead. You gain temporary hit points equal to the extra damage dealt.",weapon,1,5000,1,,0,4,,,,0,Arcane,#8800cc,17,Short Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775330751059-0beec60d-small-sward.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.610413-05,2026-05-21 17:41:48.706975-05
483,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sword of Sharpness,"When you attack an object with this magic sword and hit, maximize your weapon damage dice against the target.",weapon,1,50000,1,,0,6,,,,0,Arcane,#8800cc,31,Enchanted Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207665203-92651828-enchanted-short-sword.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.691626-05,2026-05-21 17:41:48.707367-05
484,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Sword of Wounding,"Hit points lost to this weapon's damage can be regained only through a short or long rest, rather than by regeneration, magic, or any other means.",weapon,1,5000,1,,0,4,,,,0,Arcane,#8800cc,17,Short Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775330751059-0beec60d-small-sward.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:43.804658-05,2026-05-21 17:41:48.70769-05
485,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Talisman of Pure Good,This talisman is a mighty symbol of goodness. A creature that is neither good nor evil in alignment takes 6d6 radiant damage upon touching the talisman. An evil creature takes 8d6 radiant damage upon touching the talisman. Either sort of creature takes the damage again each time it ends its turn holding or carrying the talisman.,other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,917,item-485-talisman-of-pure-good.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-485-talisman-of-pure-good.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:43.894061-05,2026-05-20 11:48:43.894061-05
486,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Talisman of the Sphere,"When you make an Intelligence (Arcana) check to control a sphere of annihilation while you are holding this talisman, you double your proficiency bonus on the check. In addition, when you start your turn with control over a sphere of annihilation, you can use an action to levitate it 10 feet plus a number of additional feet equal to 10 × your Intelligence modifier.",other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,918,item-486-talisman-of-the-sphere.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-486-talisman-of-the-sphere.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:43.978363-05,2026-05-20 11:48:43.978363-05
487,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Talisman of Ultimate Evil,This item symbolizes unrepentant evil. A creature that is neither good nor evil in alignment takes 6d6 necrotic damage upon touching the talisman. A good creature takes 8d6 necrotic damage upon touching the talisman. Either sort of creature takes the damage again each time it ends its turn holding or carrying the talisman.,other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,919,item-487-talisman-of-ultimate-evil.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-487-talisman-of-ultimate-evil.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:44.057003-05,2026-05-20 11:48:44.057003-05
246,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tan Bag of Tricks,"This ordinary bag, made from tan cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,812,item-246-tan-bag-of-tricks.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-246-tan-bag-of-tricks.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:12.095759-05,2026-05-20 11:48:12.095759-05
199,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Tent, two-person","A simple and portable canvas shelter, a tent sleeps two.",other,1,2,20,,0,0,,,,0,Blood,#cc0000,792,item-199-tent-two-person.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-199-tent-two-person.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:34.691208-05,2026-05-20 11:04:34.691208-05
200,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Thieves' Tools,"This set of tools includes a small file, a set of lock picks, a small mirror mounted on a metal handle, a set of narrow-bladed scissors, and a pair of pliers. Proficiency with these tools lets you add your proficiency bonus to any ability checks you make to disarm traps or open locks.",pick,1,25,1,,0,0,,,,0,Blood,#cc0000,36,Lock Picks,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776473759436-c5aeecb2-lockpick.jpg,Item-Pick,true,true,,,,,,,false,false,,2026-05-20 11:04:34.798863-05,2026-05-21 17:41:48.627847-05
18,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Throwing Knife,A balanced blade weighted for accurate throwing.,weapon,0,6,1,,0,6,,,,0,Blood,#cc0000,25,Throwing Knife,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207199180-1c6fb7a6-throwing-knife.png,Item-Weapon,true,true,,,,,,,true,false,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
201,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tinderbox,"This small container holds flint, fire steel, and tinder (usually dry cloth soaked in light oil) used to kindle a fire. Using it to light a torch--or anything else with abundant, exposed fuel--takes an action.",other,1,1,1,,0,0,,,,0,Blood,#cc0000,793,item-201-tinderbox.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-201-tinderbox.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:34.941477-05,2026-05-20 11:04:34.941477-05
202,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tinker's Tools,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,50,10,,0,0,,,,0,Blood,#cc0000,794,item-202-tinker-s-tools.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-202-tinker-s-tools.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:35.063823-05,2026-05-20 11:04:35.063823-05
488,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tome of Clear Thought,"This book contains memory and logic exercises, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Intelligence score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.",other,1,50000,1,,0,0,,,,0,Arcane,#8800cc,45,Magic Scroll,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776213103213-4d3606a9-magicscroll.png,Spell,true,true,,,,,,,false,false,,2026-05-20 11:48:44.136297-05,2026-05-21 17:41:48.708076-05
489,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tome of Leadership and Influence,"This book contains guidelines for influencing and charming others, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Charisma score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.",other,1,50000,1,,0,0,,,,0,Arcane,#8800cc,46,Magic Scroll 1,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776213079205-9b14b4f9-magicscroll1.jpg,Spell,true,true,,,,,,,false,false,,2026-05-20 11:48:44.219996-05,2026-05-21 17:41:48.708564-05
490,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tome of Understanding,"This book contains intuition and insight exercises, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Wisdom score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.",other,1,50000,1,,0,0,,,,0,Arcane,#8800cc,46,Magic Scroll 1,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776213079205-9b14b4f9-magicscroll1.jpg,Spell,true,true,,,,,,,false,false,,2026-05-20 11:48:44.307186-05,2026-05-21 17:41:48.708972-05
22,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Torch,A wooden torch that lights your way in dark dungeons.,light,0,2,1,,2,0,,Sight,,0,Blood,#cc0000,694,item-22-torch.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-22-torch.webp,Item-Other,true,true,,,,,,,true,false,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
203,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Totem,"A druidic focus might be a sprig of mistletoe or holly, a wand or scepter made of yew or another special wood, a staff drawn whole out of a living tree, or a totem object incorporating feathers, fur, bones, and teeth from sacred animals. A druid can use such an object as a spellcasting focus.",other,1,1,0,,0,0,,,,0,Blood,#cc0000,795,item-203-totem.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-203-totem.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:35.28107-05,2026-05-20 11:04:35.28107-05
326,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Tree Feather Token,This tiny object looks like a feather.,other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,860,item-326-tree-feather-token.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-326-tree-feather-token.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:21.506373-05,2026-05-20 11:48:21.506373-05
204,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Trident,Martial Melee. Deals 1d6 Piercing damage. Two-handed: 1d8.,weapon,1,5,4,,0,6,,,,0,Blood,#cc0000,26,Halberd,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207243225-8859b1b7-halberd3.png,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:35.733912-05,2026-05-21 17:41:48.628171-05
491,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Trident of Fish Command,"This trident is a magic weapon. It has 3 charges. While you carry it, you can use an action and expend 1 charge to cast dominate beast (save DC 15) from it on a beast that has an innate swimming speed. The trident regains 1d3 expended charges daily at dawn.",weapon,1,500,1,,0,4,,,,0,Arcane,#8800cc,26,Halberd,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207243225-8859b1b7-halberd3.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:44.411976-05,2026-05-21 17:41:48.709407-05
492,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Universal Solvent,"This tube holds milky liquid with a strong alcohol smell. You can use an action to pour the contents of the tube onto a surface within reach. The liquid instantly dissolves up to 1 square foot of adhesive it touches, including sovereign glue.",other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,920,item-492-universal-solvent.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-492-universal-solvent.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:44.502382-05,2026-05-20 11:48:44.502382-05
205,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Vestments,"Religious clothing, typically found in a priest's pack.",other,1,1,0,,0,0,,,,0,Blood,#cc0000,796,item-205-vestments.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-205-vestments.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:35.868945-05,2026-05-20 11:04:35.868945-05
206,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Vial,Adventuring Gear.,other,1,1,0,,0,0,,,,0,Blood,#cc0000,43,Potion Purple,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776211819605-91d124f4-potions1.jpg,Potion,true,true,,,,,,,false,false,,2026-05-20 11:04:36.000476-05,2026-05-21 17:41:48.628524-05
493,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Vicious Weapon,"When you roll a 20 on your attack roll with this magic weapon, your critical hit deals an extra 2d6 damage of the weapon's type.",weapon,1,5000,1,,0,4,,,,0,Arcane,#8800cc,23,Long Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207099926-b1bfb215-longbow1.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:44.583658-05,2026-05-21 17:41:48.709852-05
